"We Are Recruiting Honor Geek Team Members. If you are a tech geek, Apply Here!","6Hi Honor I am Gopi Praveen.BE mechanical Engineer. From karur.Lives in bangalore. I would like to join Honor Tech geek members.I currently using Honor View 10.Area's am interested in EMUI update features,smartphones.Why am eligible,? I personally recommended people who buy a new phone or new gadgets. I dint created any software or others.My threads","Mar 01, 2018 at 06:58AM",GopiPraveen
#Weekly Topic# Recommend Your Favorite App! Win Honor Earphone!,"2Here are my Favourite Apps!Image Editing :Snapseed : Provides professional photo editing options in a very simple and neat way. ( No Ads )PicsArt Photo Studio : Another Amazing App! Used it before using Snapseed. Editing options are good but it's not easy to save in gallery directly.Browser :When it comes to Browser, my favourite one is firefox.I use only Firefox and Firefox Focus, which is light weight and never stores anything.No privacy, when using other browsers.Weather :I used to ask Google Assistant for weather most of the times. For deatiled data, I check AccuWeather.Heath/ Fitness :For this, Huawei health follows me in default. It counts my steps approx without band and I never tried any other app in this category.Using Insight Timer app for meditations.Eagerly waiting to see what others are using.Discussions and replies are welcomeSame here. I'm using Snapseed as well.It's really powerful and has a lot of features. Amazing !!It's an great app :DThanks! Did you shared yours ?No not yet. But by today evening I'll post","Mar 09, 2018 at 08:02AM",ShreyanshAgarwal
#Weekly Topic# Recommend Your Favorite App! Win Honor Earphone!,"2Here are my Favourite Apps!Image Editing :Snapseed : Provides professional photo editing options in a very simple and neat way. ( No Ads )PicsArt Photo Studio : Another Amazing App! Used it before using Snapseed. Editing options are good but it's not easy to save in gallery directly.Browser :When it comes to Browser, my favourite one is firefox.I use only Firefox and Firefox Focus, which is light weight and never stores anything.No privacy, when using other browsers.Weather :I used to ask Google Assistant for weather most of the times. For deatiled data, I check AccuWeather.Heath/ Fitness :For this, Huawei health follows me in default. It counts my steps approx without band and I never tried any other app in this category.Using Insight Timer app for meditations.Eagerly waiting to see what others are using.Discussions and replies are welcomeSame here. I'm using Snapseed as well.It's really powerful and has a lot of features. Amazing !!It's an great app :DThanks! Did you shared yours ?No not yet. But by today evening I'll post","Mar 09, 2018 at 08:02AM",ShreyanshAgarwal
#Weekly Topic# Recommend Your Favorite App! Win Honor Earphone!,"3Hii guyz today im suggesting you a great app for browsing and downloading without the interruption of ads and malwares. It is a browser made by the opera browser team.The name of this app is opera mini. It is the lite version of opera browser. And it costs only limited data. If you download anything I promise you no browsers can beat its download speed. And its ui will make us amazing. So guys dont forget to try this app.This app mesmerize you with its UI, design, High speed using low data, ultra fast downloading without interruption, ad blocking etc..So guyzz try it. It is available in playstore. I am sharing its link, please checkout:https://play.google.com/store/apps/dev?id=6928237143520558692&hl=en2.Next im suggesting a great fitness app for the persons who want to grow their body muscles, want to loss their weight, want to increase weight etc. The name of this application is Home Workout-No Equipment. As the name suggests, their is no need of any additional equipments for achieving the target. This app will tell you the methods for excercise, if you doesnot understand it, it will show the video of the exercise. Dont forget to try this app. It is a wonderful app that make your body fit within 28 days or one month.Im providing the link here : Dont forget to try it :https://m.apkpure.com/home-workout-no-equipment/homeworkout.homeworkouts.noequipmentIt also available in playstore, just search home workout.Home Workout-No Equipment. I would like to try this one. Does it have lesson for the female? Yeah sure. Just tryWould definitely do! :-). ","Mar 09, 2018 at 08:15AM",huafans0537491768
#Weekly Topic# Recommend Your Favorite App! Win Honor Earphone!,"3Hii guyz today im suggesting you a great app for browsing and downloading without the interruption of ads and malwares. It is a browser made by the opera browser team.The name of this app is opera mini. It is the lite version of opera browser. And it costs only limited data. If you download anything I promise you no browsers can beat its download speed. And its ui will make us amazing. So guys dont forget to try this app.This app mesmerize you with its UI, design, High speed using low data, ultra fast downloading without interruption, ad blocking etc..So guyzz try it. It is available in playstore. I am sharing its link, please checkout:https://play.google.com/store/apps/dev?id=6928237143520558692&hl=en2.Next im suggesting a great fitness app for the persons who want to grow their body muscles, want to loss their weight, want to increase weight etc. The name of this application is Home Workout-No Equipment. As the name suggests, their is no need of any additional equipments for achieving the target. This app will tell you the methods for excercise, if you doesnot understand it, it will show the video of the exercise. Dont forget to try this app. It is a wonderful app that make your body fit within 28 days or one month.Im providing the link here : Dont forget to try it :https://m.apkpure.com/home-workout-no-equipment/homeworkout.homeworkouts.noequipmentIt also available in playstore, just search home workout.Home Workout-No Equipment. I would like to try this one. Does it have lesson for the female? Yeah sure. Just tryWould definitely do! :-). ","Mar 09, 2018 at 08:15AM",Aadhira
Some best photos clicked by Honor 8 Pro!,10Here are few clicks by me hope you like it :) taken from Honor 8 Pro in Pro ModeI am new member here :)AwesomeThank you for sharingAnd welcome to our community!Thanks bro,"Mar 16, 2018 at 3:33PM",Shubham99
MWC 2018- Are You Reday For 5G? Huawei #Bringing 5G into Reality# ,8Wooow I'm So Excited,"Mar 02, 2018 at 3:16PM",NetajiMahato
MWC 2018- Are You Reday For 5G? Huawei #Bringing 5G into Reality# ,95G is the next new AI excited,"Mar 02, 2018 at 4:40PM",ATMSRIRAM
7X Beta Testers Recruitment Result,3Thank youCommunity id Anmol_bali,"Mar 15, 2018 at 5:16PM",Anmol_bali
7X Beta Testers Recruitment Result,3Thank youCommunity id Anmol_bali,"Mar 15, 2018 at 5:16PM",Anmol_bali
7X Beta Testers Recruitment Result,3Thank youCommunity id Anmol_bali,"Mar 15, 2018 at 5:16PM",Anmol_bali
7X Beta Testers Recruitment Result,4My name is first thank you honor,"Mar 15, 2018 at 5:17PM",PraveenJ
7X Beta Testers Recruitment Result,5Got the update last night. thank you . Looking forward to help.,"Mar 15, 2018 at 5:23PM",griffinalexuis
7X Beta Testers Recruitment Result,6Updated last night to oreo. Congrats everyone who enlisted as beta testers.,"Mar 15, 2018 at 5:31PM",Mahesh453
#SheistheQueen  what＊s she looks like in your eyes? ,"1can I take picture with Huawei phones Huawei mate 9as my Honor bee is ultra budget smartphoneMam, please announce the winnersyesㄛno phone model limit","Mar 05, 2018 at 5:43PM",huafans0536522431
"We Are Recruiting Honor Geek Team Members. If you are a tech geek, Apply Here!","7About Me :-I am a tech enthusiastic person from the very beginning. I always take my eyes on the latest tech trends, updates, news gadgets etc.Why To Choose Me :-Well I am Tech YouTuber from India and I run a channel named ""IndiCoder"" which has currently over 38.8k subscribers at th time of posting this. I make videos on Tips And Tricks, Apps, Smartphones and Gadget reviews. I review in Hindi and all of my videos have over 90% Likes ratio. I have previosuly made Honor 6x review which got really nice response. Also all of my videos are shot on Honor 6x because I know how good the camera is.What To Expect :-One Thing To Swear :-Since I shoot videos proffesionally so I won't be able to post about the Software updates in the community here. But I am a very active member on the Facebook Honor Groups and also there will be no delay from my side in terms of VIDEOS.","Mar 03, 2018 at 9:08PM",VickyMukherjee
"We Are Recruiting Honor Geek Team Members. If you are a tech geek, Apply Here!","8Hi,Mayur Bhimani (B.E. in Electronics and Communication)Experience : 5 years in IOT and SmartHomeDevice : Honor 7xMail id : mayurbhimani11@gmail.comI would love to work with honor team, where we can work on smarthome apps. Now a days its everything become smart, even your home too.It would awesome if our honor EMUI will support smarthome devices directly from basic UI. As I have experience in very much smarthome companies I can share some information that would work with differnt kind of APIs. As honor have tech teams, it would be a great future in market.Also love to trigger that smarthome devices directly with voice asistant. Like : ""hey honor, turn on Hanging light! ""Waiting for replay.","Mar 05, 2018 at 1:19PM",Mayur_Bhimani
"We Are Recruiting Honor Geek Team Members. If you are a tech geek, Apply Here!","9About Me:My name is Sudipta Nayak. I'm a B.E. graduate in Mechanical by education and a Major Incident Manager by profession. I have been a Messaging Admin and have been one of the go to SMEs in all the organisations that I have worked in over my entire career of 9 years, in all critical & complex technical issues. I love reading and mentoring and am a voracious learner of anything that is related to technology.Current Devices:Honor View 10, Xiaomi Note 4 and Lenovo Vibe K5 NoteTopics I am interested in:EMUI updatesSmartphonesTabletsGeek eventsWhy am I eligible:Passion to learn, voracious reader, wide and multifaceted work experience of working with some of the latest technologies and in some of the top MNCs and finally, always ready to listen and assist","Mar 05, 2018 at 2:15PM",Sudip
"We Are Recruiting Honor Geek Team Members. If you are a tech geek, Apply Here!",10,"Mar 05, 2018 at 10:10PM",Honorfans_17462
#Weekly Topic# Recommend Your Favorite App! Win Honor Earphone!,"3Hii guyz today im suggesting you a great app for browsing and downloading without the interruption of ads and malwares. It is a browser made by the opera browser team.The name of this app is opera mini. It is the lite version of opera browser. And it costs only limited data. If you download anything I promise you no browsers can beat its download speed. And its ui will make us amazing. So guys dont forget to try this app.This app mesmerize you with its UI, design, High speed using low data, ultra fast downloading without interruption, ad blocking etc..So guyzz try it. It is available in playstore. I am sharing its link, please checkout:https://play.google.com/store/apps/dev?id=6928237143520558692&hl=en2.Next im suggesting a great fitness app for the persons who want to grow their body muscles, want to loss their weight, want to increase weight etc. The name of this application is Home Workout-No Equipment. As the name suggests, their is no need of any additional equipments for achieving the target. This app will tell you the methods for excercise, if you doesnot understand it, it will show the video of the exercise. Dont forget to try this app. It is a wonderful app that make your body fit within 28 days or one month.Im providing the link here : Dont forget to try it :https://m.apkpure.com/home-workout-no-equipment/homeworkout.homeworkouts.noequipmentIt also available in playstore, just search home workout.Home Workout-No Equipment. I would like to try this one. Does it have lesson for the female? Yeah sure. Just tryWould definitely do! :-). ","Mar 09, 2018 at 08:15AM",huafans0537491768
#Weekly Topic# Recommend Your Favorite App! Win Honor Earphone!,"3Hii guyz today im suggesting you a great app for browsing and downloading without the interruption of ads and malwares. It is a browser made by the opera browser team.The name of this app is opera mini. It is the lite version of opera browser. And it costs only limited data. If you download anything I promise you no browsers can beat its download speed. And its ui will make us amazing. So guys dont forget to try this app.This app mesmerize you with its UI, design, High speed using low data, ultra fast downloading without interruption, ad blocking etc..So guyzz try it. It is available in playstore. I am sharing its link, please checkout:https://play.google.com/store/apps/dev?id=6928237143520558692&hl=en2.Next im suggesting a great fitness app for the persons who want to grow their body muscles, want to loss their weight, want to increase weight etc. The name of this application is Home Workout-No Equipment. As the name suggests, their is no need of any additional equipments for achieving the target. This app will tell you the methods for excercise, if you doesnot understand it, it will show the video of the exercise. Dont forget to try this app. It is a wonderful app that make your body fit within 28 days or one month.Im providing the link here : Dont forget to try it :https://m.apkpure.com/home-workout-no-equipment/homeworkout.homeworkouts.noequipmentIt also available in playstore, just search home workout.Home Workout-No Equipment. I would like to try this one. Does it have lesson for the female? Yeah sure. Just tryWould definitely do! :-). ","Mar 09, 2018 at 08:15AM",Aadhira
